user_name,count_tweet,pol,count_retweet,count_mentions,pol_tot
Gustavo Segura,1,0.16699999570846558,0,1,0.16699999570846558
David Sandoval Rodri,3,0.23266666134198508,0,3,0.23266666134198508
Disip R01,4,0.05775000900030136,0,3,0.05775000900030136
La vida sin,2,-0.3519999831914902,0,2,-0.3519999831914902
Hugo Socorro,7,-0.318428567477635,0,6,-0.4791428531919207
Andres Gomez,2,0.0625,0,0,0.0625
Raquel Miralles,1,0.0,0,1,0.0
Ester Men�ndez,17,0.051529412760454064,0,19,0.057705882717581355
leire prieto,2,0.012500002980232239,0,2,0.012500002980232239
Irvin Jos� Montero.,1,0.0,0,1,0.0
Bernat Indiano,3,-0.4083333412806193,0,3,-0.4083333412806193
MontseCant�nMas??S�,1,0.8840000033378601,0,1,0.8840000033378601
Adri� Molet,3,0.2916666666666667,0,3,0.2916666666666667
Carla MD.,3,0.2616666555404663,0,3,0.2616666555404663
obodo onyema,4,0.11025001108646393,0,10,0.1117500364780426
Carlos Julio Machado,2,0.4690000116825104,0,2,0.4690000116825104
Javier Marcos,4,-0.18975000828504562,0,10,-0.6475000232458115
Jonathan Solanes,2,-0.21850000321865082,0,2,-0.21850000321865082
Federico Maci�eira,3,0.44599997997283936,0,3,0.44599997997283936
simon,6,-0.07483333349227905,0,7,-0.11650000015894572
Seba Ruiz Kuzmanich,2,0.7044999599456787,0,2,0.7044999599456787
Ilham Armada,1,-0.9580000042915344,0,1,-0.9580000042915344
Rosa Isabel,13,0.01961538654107314,0,12,0.01961538654107314
Jes�s Dionisio,1,0.375,0,1,0.375
Alejandro Rodr�guez,8,0.4137500002980232,0,8,0.4918750002980232
Ra�l Crespo Mor�n ?,2,-0.2029999941587448,0,4,-0.2029999941587448
Fe,1,0.25,0,1,0.25
Juanma Alamo,1,0.0,0,0,0.0
irene zadira,3,-0.2639999985694885,0,0,-0.2639999985694885
Jes�s M. Guitarte,2,-0.05650000274181366,0,4,-0.16950000822544098
El�as Wessin Ch�vez,1,0.08000001311302185,0,1,0.08000001311302185
Pedro Rodr�guez,6,0.0028333415587743125,0,6,0.0028333415587743125
Nacho Aguete,1,0.5419999957084656,0,1,0.5419999957084656
Scar(e)s,1,-0.25,0,0,-0.25
Leo Larsson,1,-0.25,0,2,-0.5
Patrio Cat  BARBARS!,2,0.15649999678134918,0,3,0.18799999356269836
Karina. #SI #MAMBO,2,0.29649999737739563,0,2,0.29649999737739563
Laura Ca�adas,2,-0.125,0,2,-0.125
Alfonso Rodriguez,4,0.020750001072883606,0,4,0.020750001072883606
franchesca fabrizio,1,0.0,0,1,0.0
Paula Cardona,1,-0.25,0,1,-0.25
Jordi Arranz,2,0.3375000059604645,0,3,0.4625000059604645
?ab�in [x?'??aj?],2,-0.2290000021457672,0,2,-0.2290000021457672
Aleeex Torreees,1,0.5,0,1,0.5
mary frasier,1,0.43799999356269836,0,2,0.8759999871253967
Hugh,1,0.16699999570846558,0,1,0.16699999570846558
alessandra.?,2,-0.864500030875206,0,2,-0.864500030875206
Crist�bal Delatorre,7,0.21571428435189383,0,0,0.21571428435189383
Nan Fdez,1,-0.062000006437301636,0,1,-0.062000006437301636
AUGC_HUELVA,1,0.2750000059604645,0,1,0.2750000059604645
ANTONIO-JOSE,8,0.3411250039935112,0,10,0.3723750039935112
?????????_,2,0.5009999871253967,0,1,0.5009999871253967
Gorka Pd Mendiola G.,3,0.26666667064030963,0,3,0.26666667064030963
Oscar Pais,1,0.375,0,1,0.375
santhilari17,4,0.40824998915195465,0,7,0.8164999783039093
Duna Galup,1,-0.48100000619888306,0,1,-0.48100000619888306
Mar�a Jes�s Silva B,2,-0.2084999978542328,0,1,-0.2084999978542328
Jon de la Pe�a,3,-0.12700000405311584,0,3,-0.12700000405311584
UNAMUJER,1,0.0,0,1,0.0
????????? @ JWMadrid,1,-0.48100000619888306,0,1,-0.48100000619888306
Gemma Carbonell,1,-0.5,0,1,-0.5
TF|noticias,3,0.20833333333333334,0,0,0.20833333333333334
Bernat Olle,1,1.4819999933242798,0,1,1.4819999933242798
Wirataka,4,0.3125,0,7,0.8127499967813492
Lucrezia,1,1.0,0,1,1.0
Leo Margets,2,-0.5219999849796295,0,2,-0.5219999849796295
barbara panelli,1,-0.625,0,1,-0.625
Zeitf�hrer,1,-0.25,0,1,-0.25
Deme un alcohol,2,0.2134999930858612,0,2,0.2134999930858612
Enrique Juarros,3,0.041666666666666664,0,4,0.15266666809717813
M.D.,1,-0.48100000619888306,0,1,-0.48100000619888306
Carraff.,1,-1.0420000553131104,0,1,-1.0420000553131104
Sandy loves Yoel?#D?,1,0.0,0,1,0.0
Saady B.,1,-0.25,0,1,-0.25
Matias Pueyo Torres,1,-0.3919999897480011,0,1,-0.3919999897480011
Fabian P. Santacruz,1,0.5249999761581421,0,1,0.5249999761581421
Guardiaoscura,2,0.12999999523162842,0,2,0.12999999523162842
ka,1,-0.48100000619888306,0,1,-0.48100000619888306
� Fher �,1,-0.4580000042915344,0,1,-0.4580000042915344
Jose Cervera,2,0.0599999874830246,0,3,0.1379999816417694
Su,7,0.15828572000776017,0,8,0.057142862251826694
VeryGoodBahdtGuy,1,1.5420000553131104,0,1,1.5420000553131104
ALBAA?,1,-0.25,0,1,-0.25
Havard Havard,1,0.312999963760376,0,1,0.312999963760376
EXTINTORES ANDALUCES,1,-0.25699999928474426,0,1,-0.25699999928474426
Olwys flaming on LoL,1,-0.25,0,1,-0.25
Roberto Valc�rcel,1,0.625,0,1,0.625
cvarges,1,-0.25,0,1,-0.25
Vanesa Matias,1,0.0,0,1,0.0
Miguel San Millan,1,-0.25,0,1,-0.25
No�mie,5,0.2625999987125397,0,6,0.4375999987125397
Noel Garc�a,1,0.0,0,1,0.0
Jesus Ramirez,2,-0.6040000021457672,0,2,-0.6040000021457672
Orwell XXI,8,-0.1458749994635582,0,3,-0.1458749994635582
Pelayo?,1,0.7080000042915344,0,1,0.7080000042915344
.........,2,0.2864999771118164,0,2,0.2864999771118164
Germ�n Pel�ez,1,-0.5419999957084656,0,2,-1.0839999914169312
Oscar Fius,3,0.013999998569488525,0,3,0.013999998569488525
Beto,4,-0.04574999958276749,0,3,-0.04574999958276749
Space Gat0,2,0.0,0,1,0.0
BUY FOLLO?ERS :zio,2,0.0,0,3,0.0
Marta Bosquet,2,-0.22499999403953552,0,4,-0.44999998807907104
LOURDES,1,0.375,0,0,0.375
actualidad_feed_1,11,-0.10227272727272728,0,0,-0.10227272727272728
~Rafa~,1,0.0,0,0,0.0
Gorka Erviti,1,0.050000011920928955,0,1,0.050000011920928955
Escrotofragil,1,-0.25,0,0,-0.25
G0y0 de C0scurr?ra,1,0.0,0,1,0.0
Joeblack,1,-0.48100000619888306,0,1,-0.48100000619888306
Pere Vi�as,4,-0.35975000262260437,0,4,-0.35975000262260437
Anna Minguell,2,0.125,0,2,0.125
JuanQuinteros,1,0.0,0,1,0.0
Manuel txarraska,1,0.25,0,1,0.25
Daniel Casado Sosa,5,-0.3075999915599823,0,4,-0.3075999915599823
raulgrana�no,1,0.375,0,1,0.375
Bsaliner,1,0.25,0,1,0.25
tavarish-huayra,3,-0.38899998863538104,0,3,-0.38899998863538104
Simple Hincha,1,0.0,0,0,0.0
David D�ez,2,0.0625,0,3,0.25
Carlos Carrizo,1,0.2809999883174896,0,1,0.2809999883174896
Miguel Cabello,1,-0.30000001192092896,0,1,-0.30000001192092896
Kali Eilris,2,-0.24050000309944153,0,1,-0.24050000309944153
Marti Petit,1,-0.20800000429153442,0,1,-0.20800000429153442
P. Joan Barcel�,1,0.75,0,2,1.5
anto�itacg,1,-0.23399999737739563,0,1,-0.23399999737739563
Don Arfonzo,8,0.12524999305605888,0,10,0.09662499278783798
Mario Noya,2,0.2175000160932541,0,2,0.2175000160932541
Moniza,1,-0.25,0,1,-0.25
Manuel Herrera,2,-0.0625,0,2,-0.0625
Jose.�,1,0.0,0,1,0.0
alicia,15,0.05333333214124044,0,18,0.17253333528836567
Rafitx,1,0.0,0,0,0.0
JUANMA VALLEJO,3,-0.0066666801770528155,0,3,-0.0066666801770528155
aitor020,1,0.0,0,1,0.0
Patch12,1,0.16699999570846558,0,1,0.16699999570846558
Fran Gonzalez,2,-0.453000009059906,0,2,-0.453000009059906
sen,1,-1.0420000553131104,0,1,-1.0420000553131104
Pedro Moreno Serra,2,-0.25,0,2,-0.25
Oscar Puente,2,0.375,0,2,0.375
german_27igle,1,-0.562999963760376,0,1,-0.562999963760376
Indignanista,1,0.0,0,1,0.0
Yomisma,1,0.25,0,1,0.25
SanFcoZamora200,2,0.330499991774559,0,0,0.330499991774559
HUMBERTO MORENO,3,0.15266666809717813,0,4,0.15266666809717813
Ginju,4,-0.28125,0,4,-0.28125
Pedro M Rivas Almeda,1,-0.25,0,1,-0.25
javierbastardo,1,0.08300000429153442,0,1,0.08300000429153442
esther vidal i ros,1,-0.48100000619888306,0,1,-0.48100000619888306
Anna Boada,1,-0.25,0,1,-0.25
52 SHAKIRA!,2,-0.625,0,2,-0.625
Alexis Serra ?????,1,0.0,0,1,0.0
Ogg,1,0.0,0,1,0.0
Maribi Ugarteburu,1,0.0,0,1,0.0
A por todas.,1,-1.0420000553131104,0,1,-1.0420000553131104
Pep Ant�n Mu�oz,2,0.125,0,2,0.125
lllunatica,1,0.5,0,1,0.5
Taoronet #Mambo,1,0.687999963760376,0,1,0.687999963760376
Okezone,1,0.375,0,1,0.375
jose duron,2,-0.3580000102519989,0,2,-0.3580000102519989
Carlos Tapia,1,-0.07499998807907104,0,1,-0.07499998807907104
Pedro Linde,3,0.0,0,3,0.0
Adela Castellanos,2,0.1404999941587448,0,2,0.1404999941587448
LexRC6,1,-0.25,0,1,-0.25
Alexia Sole,3,-0.11799999078114827,0,3,-0.11799999078114827
Antonieta Barrios Y,3,-0.041666666666666664,0,4,-0.041666666666666664
Falalau,1,0.16699999570846558,0,1,0.16699999570846558
Andres Valenzuela,1,0.550000011920929,0,1,0.550000011920929
Albert  D.U.I.,2,0.1980000138282776,0,2,0.1980000138282776
persio heraclida,1,0.43800002336502075,0,1,0.43800002336502075
Cris Miguel Serrano,2,-0.36550000309944153,0,2,-0.36550000309944153
Francisco Ferrer,1,-0.5,0,1,-0.5
Eudald Ball� Colomer,2,0.0,0,2,0.0
vitoria blanco,3,0.21266667048136392,0,3,0.21266667048136392
Juana Blanco,2,0.2475000023841858,0,2,0.2475000023841858
El Azotador,3,-0.041666666666666664,0,6,-0.2916666666666667
�ngel Guzm�n,2,0.4424999952316284,0,2,0.4424999952316284
? Caetana,1,0.0,0,1,0.0
Karambit,2,0.38750000298023224,0,1,0.38750000298023224
G7(sh�) Acd Arz,1,-0.25,0,1,-0.25
Tad,1,-0.25,0,1,-0.25
Papa_rabioso,1,0.0,0,5,0.0
Aquiles Bailoyo,1,-0.5,0,0,-0.5
karolina,1,0.0,0,1,0.0
Zulima P�rez i Segu�,2,-0.2029999941587448,0,5,-0.6089999675750732
Fernando Acosta Valv,1,0.2750000059604645,0,1,0.2750000059604645
Marta Abegon,1,1.0420000553131104,0,1,1.0420000553131104
robert,2,0.125,0,2,0.125
Josep Ramos,1,-0.25,0,1,-0.25
Rafael A. Martinez,1,-0.25,0,1,-0.25
Yola Lodoza ??,1,0.75,0,1,0.75
S. Al-Ma'ida,1,0.375,0,0,0.375
Jose.M.D.F,1,0.0,0,1,0.0
Gemma Serrasolsas,1,-0.25,0,1,-0.25
ernesto gancedo,1,1.0,0,0,1.0
gabriel pascual,1,-0.48100000619888306,0,1,-0.48100000619888306
Fondecai,3,-0.3306666612625122,0,3,-0.3306666612625122
Iv�nLloreda,1,-0.038000017404556274,0,1,-0.038000017404556274
Paco Pastor,1,-0.25,0,1,-0.25
Ramiro,6,0.04483333230018616,0,6,0.04483333230018616
Carlos Vicedo,1,0.25,0,1,0.25
estherpalomera,1,0.0,0,1,0.0
[ Sr. �u ],1,-0.7080000042915344,0,1,-0.7080000042915344
Bechloe,2,-0.4060000032186508,0,3,-0.6245000064373016
Cs Tarazona,2,-0.8125,0,3,-1.375
mcanosan,3,-0.3333333333333333,0,3,-0.3333333333333333
margagrau  ||*||,3,-0.27133333683013916,0,3,-0.27133333683013916
Marc Oliveras,4,-0.08875000476837158,0,3,-0.08875000476837158
AGDH,1,0.025000005960464478,0,1,0.025000005960464478
Ivan Montilla Fabian,1,0.25,0,1,0.25
Jordi Rueda Sanlleh�,1,-0.5,0,1,-0.5
Eliane Amaral,1,0.687999963760376,0,1,0.687999963760376
Ro?,1,0.0,0,1,0.0
GloRia,1,0.375,0,1,0.375
Mago Indignado de Oz,1,0.0,0,0,0.0
Profe Andrea Acevedo,1,0.020999997854232788,0,1,0.020999997854232788
DENUNCIAS CIUDADANAS,2,0.6875,0,3,0.875
costurica,1,-0.20800000429153442,0,1,-0.20800000429153442
juan guirola,1,0.25,0,1,0.25
Hungry Bird,2,0.13449999690055847,0,2,0.13449999690055847
Josebolso 21y132son+,2,0.020999997854232788,0,2,0.020999997854232788
Eva Iglesias,1,-0.48100000619888306,0,1,-0.48100000619888306
Joareanba,1,-0.3499999940395355,0,1,-0.3499999940395355
Numini,2,0.406499981880188,0,2,0.406499981880188
Jatzel Rom�n,3,-0.28333332141240436,0,1,-0.28333332141240436
Diego Dominguez,1,-0.5419999957084656,0,1,-0.5419999957084656
Jeanne Bartram,1,0.75,0,1,0.75
Montse Braut,1,0.3330000042915344,0,1,0.3330000042915344
Podemos Cartagena,1,-0.25,0,1,-0.25
Tuiteo Maracaibo,1,0.125,0,0,0.125
Mikael Yelnikoff,1,0.0,0,2,0.0
salvana,4,0.1614999920129776,0,4,0.1614999920129776
musicarcs,1,-0.3330000042915344,0,1,-0.3330000042915344
TRUMP MOVEMENT,3,0.4669999877611796,1,3,0.4669999877611796
RBB FANS,1,0.0,0,1,0.0
Javiera Ulloa,1,0.25,0,2,0.5
La Cuerva,1,-0.48100000619888306,0,1,-0.48100000619888306
Pau :V,1,1.0099999904632568,0,1,1.0099999904632568
Quim Aranda,2,0.625,0,2,0.625
viva la pepa,1,0.0,0,8,0.0
Javier Molina,1,0.25,0,1,0.25
tito,2,-0.02699999511241913,0,2,-0.02699999511241913
Itslikar,1,0.32499998807907104,0,0,0.32499998807907104
Zandder,1,0.4580000042915344,0,1,0.4580000042915344
Omar timing,1,-0.3919999897480011,0,1,-0.3919999897480011
Peter Braunwart,1,0.937999963760376,0,1,0.937999963760376
Lander Rojo,1,0.16699999570846558,0,1,0.16699999570846558
SERGI,2,0.7085000276565552,0,3,1.4170000553131104
Caf� ?,2,-0.3904999941587448,0,2,-0.3904999941587448
?Pt.Amo?,1,0.4059999883174896,0,1,0.4059999883174896
Keyla Veouf,1,-0.25,0,2,-0.5
Serlaso,3,-0.2709999879201253,0,3,-0.2709999879201253
UNA HIJA DE PUTIN.,1,-0.2919999957084656,0,1,-0.2919999957084656
Jose Privado,1,-0.25,0,3,-0.75
Pedro J. Garc�a,1,-0.25,0,1,-0.25
Peio Xabier Murillo,1,0.0,0,1,0.0
MartaTorresNovellas,1,-0.48100000619888306,0,1,-0.48100000619888306
Didi 3.0,2,0.0,0,2,0.0
Alvaro Andres,1,0.6499999761581421,0,1,0.6499999761581421
Javier M�ndez,1,0.375,0,1,0.375
Lourdes Cedillo R,1,0.25,0,1,0.25
Rub_en_Q_uin2,1,0.18799999356269836,0,1,0.18799999356269836
Cebriiiiiiii,1,0.0,0,2,0.0
Susana Carrera,1,0.0,0,1,0.0
Diego A.A.,2,-0.025000005960464478,0,1,-0.025000005960464478
FRANCY FRANCO,1,0.25,0,1,0.25
gAsToN,1,-0.375,0,1,-0.375
F�tbol 11 F.C,1,-0.375,0,1,-0.375
Jorge Montoya,1,0.25,0,1,0.25
Cyril Quennouelle,1,0.3330000042915344,0,2,0.6660000085830688
Juan Jos� Malv�rez,1,-0.25,0,1,-0.25
Trini C. Verni,2,0.7190000116825104,0,4,1.4380000233650208
TitoMcAdri,1,-0.25,0,1,-0.25
gerzo ramirez,1,0.15599998831748962,0,2,0.31199997663497925
Flawless ??,1,0.0,0,0,0.0
evita,1,-0.550000011920929,0,1,-0.550000011920929
Jorge Yetro,1,0.0,0,1,0.0
Desiderata,1,-0.30000001192092896,0,1,-0.30000001192092896
Manel Piquer,1,0.25,0,1,0.25
Patricia Quinteros,1,0.25,0,2,0.5
Refl�ktor,1,0.25,0,1,0.25
Bertoni,3,-0.8683333098888397,0,4,-1.6603332857290904
Miquel R,1,0.0,0,3,0.0
mvillagrasa,1,0.0,0,1,0.0
vansteenbrugge ignac,2,0.1875,0,3,0.1875
Henrrique G.Pelayo,3,0.0,0,3,0.0
estefania moreno,1,0.0,0,1,0.0
jc,1,0.25,0,2,0.5
masdache,1,-0.375,0,1,-0.375
Mar Nieto,1,0.3330000042915344,0,1,0.3330000042915344
Susana Pajares,1,-0.562999963760376,0,1,-0.562999963760376
Alexander Kitterer,1,1.187999963760376,0,1,1.187999963760376
Yasmina Hernandez,1,0.0,0,1,0.0
C. Gabriela LosRios,1,0.0,0,1,0.0
Derek Millar,1,0.687999963760376,0,2,1.375999927520752
Serpico,3,0.23800000548362732,0,3,0.23800000548362732
Pedro Jos� Ram�rez,1,-0.25,0,1,-0.25
Javier Su�rez Llana,2,0.11750000715255737,0,2,0.11750000715255737
cesc,1,-0.4059999883174896,0,1,-0.4059999883174896
Neka,2,-0.5519999861717224,0,2,-0.5519999861717224
YO SI SOY VENEZOLANO,1,-0.625,0,1,-0.625
JS�bastien Lefebvre,1,0.0,1,1,0.0
Ana Lucia Morales,1,-0.9580000042915344,0,1,-0.9580000042915344
The Movie's Store,1,-0.4580000042915344,0,1,-0.4580000042915344
Rafa de Labra,1,-0.20800000429153442,0,1,-0.20800000429153442
Un que estimava Bcn,1,-0.3330000042915344,0,1,-0.3330000042915344
rEkEnA77,2,0.03349998593330383,0,2,0.03349998593330383
alexandra breso,2,0.125,0,2,0.125
"""El Vicenstista"".",1,0.025000005960464478,0,1,0.025000005960464478
gracia perez martine,1,-0.5,0,1,-0.5
ZETA,1,0.0,0,1,0.0
Jose Miguel Blanco G,1,-0.31199997663497925,0,1,-0.31199997663497925
Coronel Herrera,3,0.2916666666666667,0,7,0.875
matilde caama�o,1,0.0,0,0,0.0
Ricardo Minchong,2,-0.125,0,2,-0.125
joanmiravalles,1,-1.1039999723434448,0,1,-1.1039999723434448
Fr3d0,1,-0.9110000133514404,0,1,-0.9110000133514404
Dibujando el mundo,1,-1.0420000553131104,0,1,-1.0420000553131104
Rep. Federal Chile,2,0.0,0,2,0.0
Carlos L�pez Jones,1,0.375,0,2,0.75
M�s Benalm�dena C.,2,0.4124999940395355,0,3,0.574999988079071
Iv�n Pedregal,1,0.4580000042915344,0,1,0.4580000042915344
maria jose bueno dia,1,0.5249999761581421,0,1,0.5249999761581421
Mariaj?,1,0.0,0,1,0.0
Pilar_Mam�sFullTime,3,0.36133333047231037,0,2,0.36133333047231037
biblio,2,-0.24050000309944153,0,2,-0.24050000309944153
filibardofutrille,1,-0.375,0,0,-0.375
Nelly Escobedo,2,0.09399999678134918,0,2,0.09399999678134918
Nacho Fern�ndez,2,-0.09399998188018799,0,2,-0.09399998188018799
teresa,3,0.10766667127609253,0,3,0.09533333778381348
Siro,1,0.25,0,1,0.25
Nirdo P,1,0.375,0,1,0.375
Ignacio de Jes�s,1,-0.5,0,1,-0.5
Fran P. G.,2,-0.125,0,3,-0.125
Marc Dom�nguez,1,-0.48100000619888306,0,1,-0.48100000619888306
?MSD?,1,0.8330000042915344,0,1,0.8330000042915344
Tgnpep,1,0.6459999680519104,0,1,0.6459999680519104
Adrian Moreno,1,-0.7309999465942383,0,0,-0.7309999465942383
Iraola,1,-0.16699999570846558,0,1,-0.16699999570846558
V�ctor Rojas,2,-0.24050000309944153,0,2,-0.24050000309944153
Red panda.,2,0.004999995231628418,0,2,0.004999995231628418
Bad Connection,1,0.16699999570846558,0,1,0.16699999570846558
?woozygang?,1,0.0,0,0,0.0
Trinidad,1,-0.25,0,0,-0.25
tempus fugit,1,-0.25,0,1,-0.25
Manuel Fadul,1,0.375,0,1,0.375
Hispanicus,2,-0.15600000321865082,0,3,-0.31200000643730164
Masira,1,0.25,0,1,0.25
Manel Manch�n,1,-0.5,0,1,-0.5
Jim Moore,1,1.062999963760376,0,1,1.062999963760376
M. Teresa Bordes,1,0.10400000214576721,0,1,0.10400000214576721
Roberto Flores,1,-0.25,0,1,-0.25
Ga�l B Michel,1,0.34299999475479126,0,1,0.34299999475479126
Javo E. Carrasco,1,-0.2919999957084656,0,1,-0.2919999957084656
Fran vila,1,-0.20800000429153442,0,1,-0.20800000429153442
Cose Iberiche,2,-0.03149998188018799,0,2,-0.03149998188018799
Angela Frias,1,0.0,0,1,0.0
Joan Par�s,1,0.4580000042915344,0,1,0.4580000042915344
Carlos Gaona,1,0.0,0,0,0.0
cotufita,1,0.0,0,0,0.0
Laia oto Llorens,1,0.0,0,1,0.0
DDF,1,0.25,0,1,0.25
Diario de Yucat�n,1,-0.875,0,1,-0.875
Antein #DUI2017,1,-1.1039999723434448,0,1,-1.1039999723434448
Jorge Mart�nezMolina,1,0.4580000042915344,0,1,0.4580000042915344
Melissa Silva Franco,1,0.0,0,0,0.0
Juan Antonio S.M,1,0.0,0,1,0.0
David Tarragona,1,-0.20800000429153442,0,1,-0.20800000429153442
Juan M Saldivar C,1,0.875,0,1,0.875
Gelu Tweet,1,0.0,0,1,0.0
AUGC TENERIFE,2,-0.8854999840259552,0,3,-1.5419999659061432
L. L. Exp�sito,1,0.25,0,2,0.5
Zaida Louzao,1,-0.20800000429153442,0,1,-0.20800000429153442
Diario La Noticia,1,-0.7080000042915344,0,0,-0.7080000042915344
La�n Coubert,1,-0.312999963760376,0,1,-0.312999963760376
Orgullo Troll,1,-0.4059999883174896,0,1,-0.4059999883174896
RAFA GONZALEZ LUQUE,1,0.7710000276565552,0,0,0.7710000276565552
yubaldo palmar,1,-0.4580000042915344,0,0,-0.4580000042915344
La bola de cristal,2,0.15600000321865082,0,3,0.15600000321865082
Manu Mart�n,1,0.75,0,1,0.75
Ingrid Mu�oz,1,1.0420000553131104,0,1,1.0420000553131104
Ledbetter,1,-0.375,0,1,-0.375
Jocker's Smile,1,-1.0180000066757202,0,1,-1.0180000066757202
Infocentro La Piedra,1,0.25,0,2,0.5
Nicol�s Ravel,1,0.875,0,1,0.875
Jorge Pitsikalis,2,-0.3334999978542328,0,2,-0.3334999978542328
Patriota,1,-0.25,0,1,-0.25
xug,1,-0.20800000429153442,0,1,-0.20800000429153442
Zazumen,1,-0.312999963760376,0,1,-0.312999963760376
???????????????,1,0.0,0,0,0.0
matiask,1,0.0,0,1,0.0
Francisco Puig,1,0.0,0,1,0.0
D.M,1,-0.25,0,1,-0.25
Polka Dots,1,0.375,0,1,0.375
Alvareeeto.,1,0.0,0,1,0.0
Lisandro Leoni,1,0.25,0,1,0.25
Fender Strato,1,0.25,0,1,0.25
Monica Ribera,1,0.0,0,1,0.0
Marc Serrano i �ssul,1,-0.20800000429153442,0,1,-0.20800000429153442
juan ramirez sanchez,1,0.75,0,1,0.75
Carlos GP,1,0.0,0,0,0.0
entremaliat,1,0.0,0,1,0.0
Pedro Talet Cara,1,0.08300000429153442,0,1,0.08300000429153442
Ian Daugherty,1,0.25,0,1,0.25
Publimetro,1,-1.2079999446868896,0,1,-1.2079999446868896
quiquellanas,1,-0.375,0,1,-0.375
Sinfrenos,1,1.0420000553131104,0,1,1.0420000553131104
Elena Doblar�,1,-0.48100000619888306,0,1,-0.48100000619888306
Pilar Laguna,1,0.0,0,0,0.0
Montse Cascall�,1,2.875999927520752,0,1,2.875999927520752
MuyBastos,1,1.3300000429153442,0,1,1.3300000429153442
#SoyElRober,1,-0.33399999141693115,0,0,-0.33399999141693115
JoseLe,1,0.25,0,1,0.25
Montse Vilarrub�,1,0.041999995708465576,0,1,0.041999995708465576
MagaraTimes Fran�ais,1,0.0,0,1,0.0
3_eme #vociferante,1,-0.03700000047683716,0,2,-0.07400000095367432
Raquel Pozzi,1,0.0,0,1,0.0
Salima Iglesias,1,0.0,0,1,0.0
CircoloPDPortoAlegre,1,-0.25,0,2,-0.5
????? v:,1,1.312999963760376,0,1,1.312999963760376
Ujin,1,-0.25,0,1,-0.25
Carlos Beis,1,0.25,0,1,0.25
el Exchavista,1,-0.3440000116825104,0,1,-0.3440000116825104
Ricardo Gigante,1,0.0,0,3,0.0
Antonio Domingo Bode,1,0.0,0,1,0.0
Kurchatovia,1,0.75,0,1,0.75
Wanderlust ?,1,0.0,0,1,0.0
Merc� Ynos,1,-0.25,0,1,-0.25
Flaco Ka,1,-0.30000001192092896,0,1,-0.30000001192092896
minable?,1,0.16699999570846558,0,1,0.16699999570846558
Muns Brunet Navarro,1,0.0,0,1,0.0
Michaela Klinkert ?,1,0.375,0,3,1.125
JOSE SANCHEZ GARCIA,1,-1.2079999446868896,0,1,-1.2079999446868896
Pedro �lvarez,1,-0.48100000619888306,0,1,-0.48100000619888306
Juan A. Crespo Naon,1,0.0,0,0,0.0
Rod Quevedo,1,0.125,0,1,0.125
Maria Jose Cuesta,1,0.25,0,3,0.75
Javier V�zquez,1,0.25,0,1,0.25
Rachel McRea????,1,0.18799999356269836,0,1,0.18799999356269836
Salguero justiciero,1,0.625,0,1,0.625
Maligna,1,-0.375,0,1,-0.375
Juan Bovo,1,-0.21800002455711365,0,0,-0.21800002455711365
Fredy Campos,1,0.0,0,0,0.0
Kelvinside Languages,1,-0.25,0,1,-0.25
Pau Genestra,1,0.0,0,1,0.0
Emanuele Polimeni,1,-0.31200000643730164,0,2,-0.6240000128746033
Yolanda,25,-0.12416000127792358,0,24,-0.12416000127792358
Cs Santander,2,0.7124999761581421,0,4,1.4249999523162842
apebble,2,0.10400000214576721,0,2,0.10400000214576721
? Yo Misma Soy,1,0.0,0,1,0.0
Victor Armas Bola�os,8,0.06037500500679016,0,8,0.06037500500679016
manolo boado,3,-0.02066667874654134,0,3,0.06266665458679199
Hugo Valiente,2,-0.5209999978542328,0,2,-0.5209999978542328
Antonio,86,-0.011802326801211335,0,105,-0.003337208614792935
JR24,3,0.08333333333333333,0,5,0.08333333333333333
Angel Gabriel Loya,2,-0.2084999978542328,0,0,-0.2084999978542328
Goyo Fermoselle,1,0.0,0,1,0.0
Gadea,5,0.2543999969959259,0,13,0.3787999927997589
Llu�sm69,2,-0.11550000309944153,0,3,0.009499996900558472
Xabier Collados,2,0.025000005960464478,0,2,0.025000005960464478
Diego Ampudia,3,0.20166666309038797,0,3,0.20166666309038797
Ragnar,11,-0.035090909762815994,0,13,0.0445454554124312
david,17,0.032647053985034716,0,19,0.07188234785023857
Francesc Genov�,3,0.0,0,3,0.0
sara vicent cortes,5,-0.05,0,8,-0.275
Maaaarch?,1,0.0,0,1,0.0
mano_lareu,4,0.020750001072883606,0,5,0.0832500010728836
Mooo,2,-0.15000000596046448,0,2,-0.15000000596046448
Mr. Lewis,1,-0.30000001192092896,0,0,-0.30000001192092896
Blanca Martin Tost,1,0.0,0,1,0.0
Alfonso M.Edwards,12,-0.03566666692495346,0,7,-0.03566666692495346
alfa,6,-0.21850000321865082,0,8,-0.23216667274634042
Josep Casas ll*ll ?,1,0.0,0,1,0.0
Noelia Heredia,2,0.281499981880188,0,3,0.156499981880188
Natalia Merino,1,-0.3919999897480011,0,1,-0.3919999897480011
Antonio J.,2,0.5210000276565552,0,1,0.5210000276565552
Paco Jerte,6,-0.08516666789849599,0,8,-0.0888333370288213
RedObreraComKari�a,1,0.0,0,1,0.0
Cris Salamino,4,-0.5152500122785568,0,4,-0.5152500122785568
Ladyblue,1,0.0,0,3,0.0
#RVM compa Rodo,3,-0.20833333333333334,0,3,-0.20833333333333334
Angie ?,2,0.125,0,2,0.125
